INDIGST 3S03 - Other-than-Human Worlds and Relations,"INDIGST 3S03 - Other-than-Human Worlds and Relations
3 unit(s)
This course will draw on Indigenous cosmological foundations of human and other-than-human relations in the formation of Indigenous realities. We will explore the multiplicity of other-than-human worlds and their role in Indigenous knowledge generation.
3 hours; lecture and seminar: one term.
Prerequisite(s): Three units of Level II Indigenous Studies or permission of the Instructor"
INDIGST 4A03 - Storytelling and Environmental Conservation,"INDIGST 4A03 - Storytelling and Environmental Conservation
3 unit(s)
This course will focus on practical storytelling activities that will contribute to the archives of an Indigenous community for the purposes of historical preservation. Emphasis will be placed on knowledge transmission and gift exchange in the form of a digital story produced by the student.
3 hours; lecture and seminar: one term
Prerequisite(s): Registration in Level IV of an Indigenous Studies Program or permission of the Director."
INDIGST 4B03 - Indigenous Literary Governance and Resistance,"INDIGST 4B03 - Indigenous Literary Governance and Resistance
3 unit(s)
Through an examination of non-fiction Indigenous writings, this course will focus on Trans-Indigenous practices of governance, diplomacy, advocacy, and resistance to settler colonialism through literary means. Students will engage both historic and contemporary examples of politicized writings by Indigenous peoples who insist upon and fight for the sovereignty of their nations.
3 hours; lecture and seminar: one term
Prerequisite(s): Registration in Level IV of an Indigenous Studies Program or permission of the Director."
INDIGST 4D03 - Indigenous Critical Theory and Inquiry,"INDIGST 4D03 - Indigenous Critical Theory and Inquiry
3 unit(s)
An intensive examination of current scholarship by Indigenous theorists from an array of disciplines, including feminism, environmentalism, literature, and governance.
Seminar (three hours); one term
Prerequisite(s): Registration in Level IV of an Indigenous Studies Program or permission of Director"
INDIGST 4HH3 - Indigenous Health and Interdisciplinary Approaches,"INDIGST 4HH3 - Indigenous Health and Interdisciplinary Approaches
3 unit(s)
This course will explore the multiple components of health and wellness as viewed by Indigenous cultures in the past and in a contemporary context. Social determinants of health, including the effects of colonialism, will be evaluated and discussed.
Seminar (three hours); one term
Prerequisite(s): Registration in Level IV of an Indigenous Studies Program or permission of Director"
INDIGST 4IW3 - Twenty-First Century Indigenous Writing and Film,"INDIGST 4IW3 - Twenty-First Century Indigenous Writing and Film
3 unit(s)
A critical examination of recent works by Indigenous authors and filmmakers that give voice to contemporary social, cultural, and political realities in Canada.
Seminar (two hours); one term
Prerequisite(s): Registration in Level IV of an Indigenous Studies Program. Departmental permission required.
Cross-list(s): ENGLISH 4IW3
This course is administered by the Department of English and Cultural Studies."
INDIGST 4L03 - Indigenous Community Research Experience,"INDIGST 4L03 - Indigenous Community Research Experience
3 unit(s)
Students will work with a supervisor to conceive and develop a community based research project that directly benefits an Indigenous community, whether urban or rural. Topics may include health and wellness, land claims, education, language, and/or environmental issues.
Prerequisite(s): Registration in Level IV of an Indigenous Studies Program or permission of Director"
INDIGST 4RI3 - Colonialism and Resistance in Representations of Indigenous Womanhood,"INDIGST 4RI3 - Colonialism and Resistance in Representations of Indigenous Womanhood
3 unit(s)
This course looks to representations of Indigenous womanhood in a range of contemporary and historical cultural productions for insights into how colonialism shapes all of our lives, in radically different ways.
Prerequisite(s): Registration in Level IV of an Honours program in English, Cultural Studies and Critical Theory, Indigenous Studies, or permission of the Department.
Cross-list(s): ENGLISH 4RI3 "
INDIGST 4T06 A/B - Honours Thesis,"INDIGST 4T06 A/B - Honours Thesis
6 unit(s)
In consultation with a member of the Programs Committee of Instructors, students will prepare an essay on an approved topic. Students who are interested in taking 4T06 A/B should contact a potential supervisor early in the first term.
Prerequisite(s): Level IV of Indigenous Studies Program or permission of Director."
INDIGST 4T06 A/B - Honours Thesis,"INDIGST 4T06 A/B - Honours Thesis
6 unit(s)
In consultation with a member of the Programs Committee of Instructors, students will prepare an essay on an approved topic. Students who are interested in taking 4T06 A/B should contact a potential supervisor early in the first term.
Prerequisite(s): Level IV of Indigenous Studies Program or permission of Director."
INNOVATE 1X03 - The World of Entrepreneurship,"INNOVATE 1X03 - The World of Entrepreneurship
3 unit(s)
Course description: Fundamentals of entrepreneurship via a series of guest lectures by prominent entrepreneurs. Case studies will be used to analyse strategies and methods for growing a scalable business.
One lecture (three hours); offered in both terms"
INNOVATE 1Z03 - Artificial Intelligence - Innovative Technologies,"INNOVATE 1Z03 - Artificial Intelligence - Innovative Technologies
3 unit(s)
Students will cover the history, goals, social impact and philosophical implications of artificial intelligence via a series of guest lectures by prominent researchers, entrepreneurs and theorists in this area. Speakers will highlight the numerous applications and huge possibilities in the field of AI.
One lecture (three hours), second term"
INNOVATE 2X03 - Lean Startup,"INNOVATE 2X03 - Lean Startup
3 unit(s)
Course description: Introduction to lean methodologies of building a successful start-up business, including market validation, analysing market potential for start-up ideas, establishing a business model and failing fast. Students will learn how to test business ideas and hypotheses with customers and stakeholders.
Three lectures, second term"
INNOVATE 2Z03 - Sprint Methodologies,"INNOVATE 2Z03 - Sprint Methodologies
3 unit(s)
Rapid prototyping, testing and iteration of ideas with customers using design sprint methodologies. Students will also learn about agile development and pathways from idea to market.
Three lectures, second term
Prerequisite(s): Registration in Level II or above of any program"
INNOVATE 3EX3 - Experiential Learning in Innovation,"INNOVATE 3EX3 - Experiential Learning in Innovation
3 unit(s)
This course will provide students an opportunity to gain direct experience working at an existing start-up company. Course credit will be evaluated based on the maintenance of a comprehensive learning portfolio.
Lectures, one term
Prerequisite(s): INNOVATE 1X03, 2X03, 2Z03, and permission of the instructor"
"INNOVATE 3X03 - Persuasion, Pitching Skills and Marketing","INNOVATE 3X03 - Persuasion, Pitching Skills and Marketing
3 unit(s)
In both individual and group settings, students will explore the theoretical and practical aspects of how to persuasively market and sell their ideas, their vision and their products to target audiences.
Three lectures; first term
Prerequisite(s): Registration in Level II or above of any program"
INNOVATE 3Z03 - From Founder to CEO,"INNOVATE 3Z03 - From Founder to CEO
3 unit(s)
Students will learn how a start-up Founder transitions into becoming a CEO to properly manage and grow the company, effectively manage Human Resources and work with a Board of Directors.
One lecture (three hours); second term
Prerequisite(s): Registration in Level II or above of any program"
INNOVATE 3ZZ3 - Imagining and Navigating the Future,"INNOVATE 3ZZ3 - Imagining and Navigating the Future
3 unit(s)
This ambitious interdisciplinary course provides a platform for students to develop the strategic foresight, planning and leadership skills needed to imagine and shape the future. Students will analyze the systems, trends and uncertainties driving the future of such business and social domains as workplaces, healthcare systems, climate change, and financial markets. Students will also develop the skills needed to mobilize people and resources towards desired outcomes. In addition to team experiential learning projects, students will explore future directions on issues of personal interest.
Lectures (three hours); first term
Prerequisite(s): Registration in Level III or above in a four or five year program"
INNOVATE 4EX6 A/B - Founders Startup,"INNOVATE 4EX6 A/B - Founders Startup
6 unit(s)
Working with The Forge, McMaster’s startup accelerator, students will form teams to develop a new startup venture. Through the application of lean startup and design sprint methodologies, students will rapidly test and iterate product-market fit with customers and refine their business models. Admission to the course will be based on a written application (one application per team) and a successful panel interview. At the end of the course, students will pitch their validated business models and evidence for product-market fit to a panel of Forge entrepreneurs, advisers, and mentors for possible entry into The Forges Stage II program.
Lectures; both terms
Prerequisite(s): INNOVATE 1X03, 2X03, 2Z03, and permission of the instructor."
INNOVATE 4EX6 A/B - Founders Startup,"INNOVATE 4EX6 A/B - Founders Startup
6 unit(s)
Working with The Forge, McMaster’s startup accelerator, students will form teams to develop a new startup venture. Through the application of lean startup and design sprint methodologies, students will rapidly test and iterate product-market fit with customers and refine their business models. Admission to the course will be based on a written application (one application per team) and a successful panel interview. At the end of the course, students will pitch their validated business models and evidence for product-market fit to a panel of Forge entrepreneurs, advisers, and mentors for possible entry into The Forges Stage II program.
Lectures; both terms
Prerequisite(s): INNOVATE 1X03, 2X03, 2Z03, and permission of the instructor."
INSPIRE 1A03 - Multidisciplinary Experiential Learning Opportunities for Everyone,"INSPIRE 1A03 - Multidisciplinary Experiential Learning Opportunities for Everyone
3 unit(s)
Involving a team of instructors from across the McMaster campus, INSPIRE 1A03 is an experiential learning course supporting student exploration of questions and issues impacting Hamilton and the surrounding region over a four-week period in May. This course will give students the opportunity to choose from a series of learning experiences that will occur in studio, workshops, lab, and field, both on and off campus, allowing the course to be geared towards their interests. Details are available on the Intersession Program website https://intersession.mcmaster.ca.
Nine hours, lectures (two hours) and workshops/fieldwork/studios/labs (seven hours); Intersession term (May)
This course is open to students from all McMaster Faculties."
INSPIRE 3EL1 - Experiential Learning Opportunities,"INSPIRE 3EL1 - Experiential Learning Opportunities
1 unit(s)
Experiential learning courses supporting the exploration of multidisciplinary topics open to all students from all Faculties and from every Level. Content and schedule will vary with courses generally taking place within the month of May. Details for this one-unit course can be found on the Spring Intersession website (http://intersession.mcmaster.ca) or by contacting the Spring Intersession administration (springintersession@mcmaster.ca).
Intersession term (May)
INSPIRE courses may be repeated on a different topic. Some experiential learning opportunities may require a fee to cover costs of travel and other logistics."
INSPIRE 3EL2 - Experiential Learning Opportunities,"INSPIRE 3EL2 - Experiential Learning Opportunities
2 unit(s)
Experiential learning courses supporting the exploration of multidisciplinary topics open to all students from all Faculties and from every Level. Content and schedule will vary with courses generally taking place within the month of May. Details for this two-unit course can be found on the Spring Intersession website
(http://intersession.mcmaster.ca) or by contacting the Spring Intersession administration (springintersession@mcmaster.ca).
Intersession term (May)
INSPIRE courses may be repeated on a different topic. Some experiential learning opportunities may require a fee to cover costs of travel and other logistics."
INSPIRE 3EL3 - Experiential Learning Opportunities,"INSPIRE 3EL3 - Experiential Learning Opportunities
3 unit(s)
Experiential learning courses supporting the exploration of multidisciplinary topics open to all students from all Faculties and from every Level. Content and schedule will vary with courses generally taking place within the month of May. Details for this three-unit course can be found on the Spring Intersession website (http://intersession.mcmaster.ca) or by contacting the Spring Intersession administration
(springintersession@mcmaster.ca).
Intersession term (May)
INSPIRE courses may be repeated on a different topic. Some experiential learning opportunities may require a fee to cover costs of travel and other logistics."
INSPIRE 3EL3 - Experiential Learning Opportunities,"INSPIRE 3EL3 - Experiential Learning Opportunities
3 unit(s)
Experiential learning courses supporting the exploration of multidisciplinary topics open to all students from all Faculties and from every Level. Content and schedule will vary with courses generally taking place within the month of May. Details for this three-unit course can be found on the Spring Intersession website (http://intersession.mcmaster.ca) or by contacting the Spring Intersession administration
(springintersession@mcmaster.ca).
Intersession term (May)
INSPIRE courses may be repeated on a different topic. Some experiential learning opportunities may require a fee to cover costs of travel and other logistics."
ISCI 1A24 A/B - Integrated Science I,"ISCI 1A24 A/B - Integrated Science I
24 unit(s)
Integrates learning of essential knowledge and skills from the fundamental scientific disciplines (biology, chemistry, mathematics, physics, earth science and psychology) in the context of pertinent topics and projects. Interdisciplinary teams of instructors will teach and linkages between discipline areas will be emphasized partly through study of ‘thematic modules.’
One mandatory one-day field trip will be held.
Integrated lectures, labs, tutorials, field trips, discussions; two terms
Prerequisite(s): Registration in Honours Integrated Science I
Co-requisite(s): BIOSAFE 1BS0 (or HTHSCI 1BS0), WHMIS 1A00 if not already completed. Both requirements must be completed prior to the first lab."
ISCI 2A18 A/B - Integrated Science II,"ISCI 2A18 A/B - Integrated Science II
18 unit(s)
Integrates learning of biochemistry, biology, chemistry, earth science, mathematics, neuroscience and physics. Students will participate in individual and team research projects in field and laboratory settings and will further develop skills in research methodology, ethics, and science literacy.
Integrated lectures, labs, tutorials, field trips, discussions; two terms
Prerequisite(s): Registration in Level II of an Honours Integrated Science program"
ISCI 3A12 A/B - Integrated Science III,"ISCI 3A12 A/B - Integrated Science III
12 unit(s)
Interdisciplinary research projects and development of scientific and literacy skills (including data analysis, inquiry/scientific communication and leadership). Students will participate in individual and team research projects in field and laboratory settings. Up to three mandatory one-day field trips will be held.
Integrated lectures, labs, tutorials, field trips, discussions; two terms
Prerequisite(s): Registration in Level III of an Honours Integrated Science program"
ISCI 3Z09 - Integrated Science III for Exchange Students,"ISCI 3Z09 - Integrated Science III for Exchange Students
9 unit(s)
Integrated research projects and independent study project completed in one term exchange program with the University of Leicester’s Natural Sciences Programme. Development of scientific and literacy skills including data analysis, inquiry, and scientific communication. Students will participate in individual and team research projects in field and laboratory settings.
Integrated lectures, laboratories, tutorials, field trips and discussions; one term
Prerequisite(s): Registration in Level III or above of the University of Leicester’s Natural Sciences Programme and on exchange with the Integrated Science program. Permission of the Director of the School of Interdisciplinary Science (SIS) is required.
This course is open only to those students from the University of Leicester in the Natural Sciences Programme who are on exchange for one term with the Honours Integrated Science program. Not open to students with credit or registration in any Honours Integrated Science program."
ISCI 4A12 A/B - Integrated Science IV,"ISCI 4A12 A/B - Integrated Science IV
12 unit(s)
Individual/group thesis project as well as directed study of at least one research problem through published materials and/or field inquiry and/or data analysis.
Seminars/discussion; two terms
Prerequisite(s): Registration in Level IV of an Honours Integrated Science program"
ISCI 4ZF0 - Integrated Science Field Work,"ISCI 4ZF0 - Integrated Science Field Work
0 unit(s)
Administrative requirement for field work corresponding with ISCI 4A12 A/B.
This course is evaluated on a Complete/Not Complete basis.
Prerequisite(s): Registration in Level III or above of an Honours Integrated Science program; and permission of the instructor
Students must register in ISCI 4A12 A/B in the same or subsequent session as ISCI 4ZF0."
ISCI 4ZF0 - Integrated Science Field Work,"ISCI 4ZF0 - Integrated Science Field Work
0 unit(s)
Administrative requirement for field work corresponding with ISCI 4A12 A/B.
This course is evaluated on a Complete/Not Complete basis.
Prerequisite(s): Registration in Level III or above of an Honours Integrated Science program; and permission of the instructor
Students must register in ISCI 4A12 A/B in the same or subsequent session as ISCI 4ZF0."
IBEHS 1EE0 - Introduction to the Engineering Co-op Program,"IBEHS 1EE0 - Introduction to the Engineering Co-op Program
0 unit(s)
Orientation to Engineering Co-op programs, self-assessment exercises, job and employer research, cover letter and resume writing, interviewing skills and work place professionalism.
Five sessions; first or second term
Prerequisite(s): Registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) Co-op program
Cross-list(s): ENGINEER 1EE0
Not open to students in their final level."
IBEHS 1P10 A/B - Health Solutions Design Projects I,"IBEHS 1P10 A/B - Health Solutions Design Projects I
10 unit(s)
Project-based integrated learning course using healthcare problems to teach design and engineering content. Topics in ethics and professionalism, health and safety, communication, visualization, computation, and materials introduced.
Three lectures, one lab (three hours), one tutorial (two hours); both terms
Prerequisite(s): Registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) program
Antirequisite(s): ENGINEER 1C03, 1D04, 1P03, 1P13 A/B, MATLS 1M03"
"IBEHS 2E06 A/B - Health, Engineering Science and Entrepreneurship I","IBEHS 2E06 A/B - Health, Engineering Science and Entrepreneurship I
6 unit(s)
The course will explore the concepts of human-centred design, foresight, and systems design as central to discovering and defining health problems. Students will develop capabilities in creative confidence and collaboration through group projects using a design thinking process.
Lecture (three hours); both terms
Prerequisite(s): IBEHS 1P10 A/B and registration in the Health, Engineering Science and Entrepreneurship Specialization of the Integrated Biomedical Engineering and Health Sciences (IBEHS) program
Antirequisite(s): HTHSCI 4ID3"
IBEHS 2EC0 - Engineering Work Term,"IBEHS 2EC0 - Engineering Work Term
0 unit(s)
Minimum of 12 weeks of full-time employment in a professional environment.
First or second term
Prerequisite(s): Registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) Co-op program IBEHS 1EE0 and permission from the Engineering Co-Op and Career Services.
Cross-list(s): ENGINEER 2EC0
Not open to students in their final level."
IBEHS 2P03 - Health Solutions Design Projects II,"IBEHS 2P03 - Health Solutions Design Projects II
3 unit(s)
Second course of the design and innovation sequence. Problem solving approaches discussed. Topics reinforced in the context of a biomedical engineering project conducted in multidisciplinary groups.
Two lectures, one lab (three hours); second term
Prerequisite(s): IBEHS 1P10 A/B and registration in Level II of the Integrated Biomedical Engineering and Health Sciences (IBEHS) program or registration in the Chemical Engineering & Bioengineering program.
Antirequisite(s): CHEMENG 4LL3"
IBEHS 2R00 A/B - Current Research Initiatives I,"IBEHS 2R00 A/B - Current Research Initiatives I
0 unit(s)
Each year students will complete 1.5 units of this course but final evaluation will occur in Level V. Students will attend and document 6-12 additional learning opportunities each year. This may include health science rounds and seminars in any faculty at any university. It may also include attending national or international meetings in the health science, business or engineering domains. The content of this process may inform activities in the Health Entrepreneurship courses and learning portfolios will be used for evaluation. To be completed during the second year of study.
One session; both terms
Prerequisite(s): Registration in the Health, Engineering Science and Entrepreneurship Specialization of the Integrated Biomedical Engineering and Health Sciences (IBEHS) program"
IBEHS 3A03 - Biomedical Signals and Systems,"IBEHS 3A03 - Biomedical Signals and Systems
3 unit(s)
Linear systems, signals, input-output relations of linear systems; discrete and continuous time systems; transfer functions, Fourier transforms, Laplace transforms; sampling theory; stability.
Three lectures, one tutorial (one hour); first term
Prerequisite(s): MATH 2Z03 and registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) program
Antirequisite(s): SFWRENG 3MX3, ELEC ENG 3TP3"
"IBEHS 3E06 A/B - Health, Engineering Science and Entrepreneurship II","IBEHS 3E06 A/B - Health, Engineering Science and Entrepreneurship II
6 unit(s)
The course will continue to explore the concepts of entrepreneurship beginning with core curriculum integrated from organizational behaviour, leadership, finance and marketing, discovery, validation and design thinking. Students will work in groups on the creation of value from problems in the health and engineering disciplines.
Lecture (three hours); both terms
Prerequisite(s): IBEHS 2E06 A/B and registration in the Health, Engineering Science and Entrepreneurship Specialization of the Integrated Biomedical Engineering and Health Sciences (IBEHS) program"
IBEHS 3H03 - Research Project,"IBEHS 3H03 - Research Project
3 unit(s)
A special course of study to be arranged by mutual consent of a supervisor and the student, to carry out experiments, research and/or theoretical investigations. Students may consider this course to advance a project conceived in the Health Solutions Design Projects courses.
One term
Prerequisite(s): Registration in Level III of an IBEHS program and permission of the program
Antirequisite(s): IBEHS 3I06 A/B "
IBEHS 3I06 A/B - Research Project,"IBEHS 3I06 A/B - Research Project
6 unit(s)
A special course of study to be arranged by mutual consent of a supervisor and the student, to carry out experiments, research and/or theoretical investigations. Students may consider this course to advance a project conceived in the Health Solutions Design Projects courses.
Two terms
Prerequisite(s): Registration in Level III or above of an IBEHS program and permission of the program.
Antirequisite(s): CHEMENG 4Y04 A/B, CIVENG 4Z04, COMPENG 4OH4, COMPENG 4OJ4, COMP ENG 4OK4, ELECENG 4OH4, ELECENG 4OJ4, ELECENG 4OK4, ENGPHYS 3H04 A/B, ENGPHYS 4H04 A/B, IBEHS 3H03, MATLS 4KA3, MATLS 4KB3, MATLS 4K06, MECHENG 4X04 A/B, HTHSCI 3H03, HTHSCI 3H06 A/B, HTHSCI 3BM6 A/B, HTHSCI 4B06 A/B"
IBEHS 3P04 - Health Solutions Design Projects III: Analysis and Decision Making,"IBEHS 3P04 - Health Solutions Design Projects III: Analysis and Decision Making
4 unit(s)
Working in groups, students approach an open-ended design problem, applying design thinking, problem solving skills, systems analysis, simulation and optimization; topics in economic decision-making are introduced; oral and written communication is emphasized in the context of biomedical engineering activities.
Two lectures, one tutorial (two hours); second term
Prerequisite(s): IBEHS 2P03, IBEHS 3A03 and registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) program"
IBEHS 3R00 A/B - Current Research Initiatives II,"IBEHS 3R00 A/B - Current Research Initiatives II
0 unit(s)
Each year students will complete 1.5 units of this course but final evaluation will occur in Level V. Students will attend and document 6-12 additional learning opportunities each year. This may include health science rounds and seminars in any faculty at any university. It may also include attending national or international meetings in the health science, business or engineering domains. The content of this process may inform activities in the Health Entrepreneurship courses and learning portfolios will be used for evaluation. To be completed during the third year of study.
One session; both terms
Prerequisite(s): IBEHS 2R00 A/B"
IBEHS 4A03 - Biomedical Control Systems,"IBEHS 4A03 - Biomedical Control Systems
3 unit(s)
Modelling of control systems in the continuous-time domain; representations; model linearization; performance of control systems in time and frequency; stability; control design. Particular emphasis will be given to biomedical applications.
Three lectures, one tutorial (one hour); second term
Prerequisite(s): IBEHS 3A03 and registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) program
Antirequisite(s): ELECENG 3CL4, MECHENG 4R03"
IBEHS 4B03 - Biomechanics,"IBEHS 4B03 - Biomechanics
3 unit(s)
An introduction of engineering principles applied to biomechanics problems including cellular biomechanics, hemodynamics, circulatory system, respiratory system, muscles and movement and skeletal biomechanics.
Three lectures, one tutorial (one hour); first term
Prerequisite(s): Registration in Level IV of the Integrated Biomedical Engineering and Health Sciences (IBEHS) program
Cross-list(s): MECHENG 4BB3"
IBEHS 4C03 - Statistical Methods in Biomedical Engineering,"IBEHS 4C03 - Statistical Methods in Biomedical Engineering
3 unit(s)
Probability theory, random variables, random processes, statistical inference, regression, correlation, error analysis, and experimental design.
Three lectures, one tutorial (one hour); second term
Prerequisite(s): Registration in Level III or above of the Integrated Biomedical Engineering and Health Sciences (IBEHS) program
Antirequisite(s): STATS 3J04, STATS 3Y03, MATLS 3J03"
IBEHS 4D03 - Introduction to Medical Imaging,"IBEHS 4D03 - Introduction to Medical Imaging
3 unit(s)
Through this introductory course, students will learn methods of how medical images are formed, and will gain knowledge of the Fourier transform and its applications in medical imaging. Basic understanding of the sources of noise and artifacts in the different modalities will also be attained, along with an understanding of the limits to the achievable resolution. Imaging modalities that will be covered include ultrasound, x-rays, computed tomography and magnetic resonance imaging.
Two lectures, one lab (three hours); second term
Prerequisite(s): IBEHS 3A03 and registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) program or registration in Level IV Electrical and Biomedical Engineering.
Antirequisite(s): MEDPHYS 4D03"
"IBEHS 4E06 A/B - Health, Engineering Science and Entrepreneurship III","IBEHS 4E06 A/B - Health, Engineering Science and Entrepreneurship III
6 unit(s)
The course will explore the concepts of entrepreneurship beginning with core curriculum integrated from organizational behaviour, leadership, finance and marketing, discovery, validation and design thinking. Students will work in groups on the creation of value from problems in the health and engineering disciplines as these developed from IBEHS 3E06 A/B.
Two lecture hours; one three-hour tutorial; both terms
Prerequisite(s): IBEHS 2E06 A/B and registration in the Health, Engineering Science and Entrepreneurship Specialization of the Integrated Biomedical Engineering and Health Sciences (IBEHS) program"
IBEHS 4F04 - Biomedical Instrumentation and Measurement,"IBEHS 4F04 - Biomedical Instrumentation and Measurement
4 unit(s)
An introduction of engineering principles applied to the design of biomedical instrumentation including: electrodes, mechanical, chemical and other transducers; signal processing and data acquisition; safety; neuromuscular; cardiovascular, biochemical, biomechanical and other clinical instrumentation.
Three lectures; one tutorial: one lab every other week; first term
Prerequisite(s): IBEHS 3A03, and registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) Program.
Cross-list(s): ELECENG 4BD4"
IBEHS 4P04 - Health Solutions Design Projects IV: Economics and Project Management,"IBEHS 4P04 - Health Solutions Design Projects IV: Economics and Project Management
4 unit(s)
Working in groups, students identify a healthcare need, connect with a client, propose and work towards solution, and present a proposal for development to a group of stakeholders; topics related to project management are introduced; applications in engineering economics, including time value of money, value engineering, cash flow analysis, and comparison methods.
Two lectures, one tutorial (two hours); first term
Prerequisite(s): IBEHS 3P04 and registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) program"
IBEHS 4QZ3 - Modelling of Biological Systems,"IBEHS 4QZ3 - Modelling of Biological Systems
3 unit(s)
Introduction to mathematical and engineering methods for describing and predicting the behaviour of biological systems; including sensory receptors, neuromuscular and biomechanical
systems; statistical models of biological function; kinetic models of biological thermodynamics.
Three lectures, one tutorial (one hour); first term
Prerequisite(s): IBEHS 4C03 and registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) program
Cross-list(s): ELECENG 4BC3"
IBEHS 4R00 A/B - Current Research Initiatives III,"IBEHS 4R00 A/B - Current Research Initiatives III
0 unit(s)
Each year students will complete 1.5 units of this course but final evaluation will occur in Level V. Students will attend and document 6-12 additional learning opportunities each year. This may include health science rounds and seminars in any faculty at any university. It may also include attending national or international meetings in the health science, business or engineering domains. The content of this process may inform activities in the Health Entrepreneurship courses and learning portfolios will be used for evaluation. To be completed during the fourth year of study.
One session; both terms
Prerequisite(s): IBEHS 3R00 A/B"
"IBEHS 5E15 A/B - Health, Engineering Science and Entrepreneurship (Capstone)","IBEHS 5E15 A/B - Health, Engineering Science and Entrepreneurship (Capstone)
15 unit(s)
This course provides an opportunity for students to integrate and apply learning from the previous four years of the program. Projects and proposals from Health and Entrepreneurship courses will achieve maturity and will be examined by faculty members and members of the business, engineering and health communities outside the university. The final focus will be on quality entrepreneurship with the potential for high impact.
One lecture; both terms
Prerequisite(s): IBEHS 4E06 A/B and registration in the Health, Engineering Science and Entrepreneurship Specialization of the Integrated Biomedical Engineering and Health Sciences (IBEHS) program"
IBEHS 5P06 A/B - Biomedical Capstone Design Project,"IBEHS 5P06 A/B - Biomedical Capstone Design Project
6 unit(s)
The design process; safety; a term project composed of small teams of students including an oral presentation and written report.
Two lectures; both terms
Prerequisite(s): IBEHS 4P04 and registration in the Integrated Biomedical Engineering and Health Sciences (IBEHS) program"
IBEHS 5R06 A/B - Current Research Initiatives IV,"IBEHS 5R06 A/B - Current Research Initiatives IV
6 unit(s)
Each year students will complete 1.5 units of this course, but final evaluation will occur in Level V. Students will attend and document 6-12 additional learning opportunities each year. This may include health science rounds and seminars in any faculty at any university. It may also include attending national or international meetings in the health science, business or engineering domains. The content of this process may inform activities in the Health Entrepreneurship courses and learning portfolios will be used for evaluation. To be completed during the 5th year of study.
One lecture; both terms
Prerequisite(s): IBEHS 4R00 A/B"
IBEHS 5R06 A/B - Current Research Initiatives IV,"IBEHS 5R06 A/B - Current Research Initiatives IV
6 unit(s)
Each year students will complete 1.5 units of this course, but final evaluation will occur in Level V. Students will attend and document 6-12 additional learning opportunities each year. This may include health science rounds and seminars in any faculty at any university. It may also include attending national or international meetings in the health science, business or engineering domains. The content of this process may inform activities in the Health Entrepreneurship courses and learning portfolios will be used for evaluation. To be completed during the 5th year of study.
One lecture; both terms
Prerequisite(s): IBEHS 4R00 A/B"
INTENG 2A03 A/B S - International Engagement at Home,"INTENG 2A03 A/B S - International Engagement at Home
3 unit(s)
This course recognizes a local volunteer experience (a minimum of 100 hours) which promotes a deeper understanding of cross-cultural issues and linguistic diversity in the Canadian context. Students participate in defining learning goals and experiences. 
Graded on a Pass/Fail basis.
Prerequisite(s): Registration in Level II or above
Students must contact the Humanities Academic Advising Office, CNH-107, for details on the application process.
Permission of the Associate Dean of the Faculty of Humanities is required."
INTENG 3A03 - International Engagement Capstone,"INTENG 3A03 - International Engagement Capstone
3 unit(s)
Students will integrate and reflect upon aspects of their experiences within the Certificate in International Engagement, culminating in a final project (digital portfolio) and presentation (digital/poster). This course is to be completed under the supervision of an appropriate faculty member. 
Graded on a Pass/Fail basis. 
One term
Prerequisite(s): 3 units of INTL 2A03 A/B S or XCH credit
Students must contact the Humanities Academic Advising Office, CNH-107, for details on the application process.
Permission of the Associate Dean of the Faculty of Humanities is required."
INTENG 3A03 - International Engagement Capstone,"INTENG 3A03 - International Engagement Capstone
3 unit(s)
Students will integrate and reflect upon aspects of their experiences within the Certificate in International Engagement, culminating in a final project (digital portfolio) and presentation (digital/poster). This course is to be completed under the supervision of an appropriate faculty member. 
Graded on a Pass/Fail basis. 
One term
Prerequisite(s): 3 units of INTL 2A03 A/B S or XCH credit
Students must contact the Humanities Academic Advising Office, CNH-107, for details on the application process.
Permission of the Associate Dean of the Faculty of Humanities is required."
INUKTUT 1Z03 - Introduction to Inuit Language and Culture,"INUKTUT 1Z03 - Introduction to Inuit Language and Culture
3 unit(s)
The course will study Inuktitut, the Inuit language in spoken and written forms with attention to dialect differences across the Arctic.
3 hours (lecture and seminar); one term"
INUKTUT 2Z03 - Intermediate Inuktitut,"INUKTUT 2Z03 - Intermediate Inuktitut
3 unit(s)
This course expands on the vocabulary and the oral skills for Inuktitut. In
addition, the course reviews the written component of the language.
3 hours; lecture and seminar: one term."
INUKTUT 2Z03 - Intermediate Inuktitut,"INUKTUT 2Z03 - Intermediate Inuktitut
3 unit(s)
This course expands on the vocabulary and the oral skills for Inuktitut. In
addition, the course reviews the written component of the language.
3 hours; lecture and seminar: one term."
